	2006	15	1,748	858.1 (Unreliable)
	2007	26	1,702	1,527.6
	2008	23	1,704	1,349.8
	2009	23	1,732	1,327.9
	2010	31	1,751	1,770.4
	2011	26	1,767	1,471.4
	2012	13	1,777	731.6 (Unreliable)
	Total	350	25,617	1,366.3
Dawson County, MT (30021)	1999	104	9,071	1,146.5
	2000	93	9,059	1,026.6
	2001	101	8,963	1,126.9
	2002	112	8,801	1,272.6
	2003	109	8,812	1,236.9
	2004	108	8,764	1,232.3
	2005	110	8,800	1,250.0
	2006	89	8,853	1,005.3
	2007	104	8,944	1,162.8
	2008	118	8,925	1,322.1
	2009	96	9,008	1,065.7
	2010	117	8,966	1,304.9
	2011	125	9,010	1,387.3
	2012	101	9,263	1,090.4
	Total	1,487	125,239	1,187.3
Deer Lodge County, MT (30023)	1999	142	9,529	1,490.2
	2000	131	9,417	1,391.1
	2001	143	9,303	1,537.1
	2002	116	9,238	1,255.7
	2003	131	9,189	1,425.6
	2004	119	9,274	1,283.2
	2005	140	9,274	1,509.6
	2006	111	9,180	1,209.2
	2007	102	9,264	1,101.0
	2008	122	9,351	1,304.7
	2009	126	9,260	1,360.7
	2010	119	9,298	1,279.8
	2011	124	9,279	1,336.4
	2012	134	9,257	1,447.6
	Total	1,760	130,113	1,352.7
Fallon County, MT (30025)	1999	29	2,918	993.8
	2000	24	2,837	846.0
	2001	33	2,741	1,203.9
	2002	35	2,725	1,284.4
	2003	25	2,769	902.9
	2004	24	2,773	865.5
	2005	27	2,712	995.6
	2006	36	2,722	1,322.6
	2007	49	2,768	1,770.2
	2008	37	2,807	1,318.1
	2009	36	2,882	1,249.1
	2010	31	2,890	1,072.7
	2011	24	2,940	816.3
	2012	36	3,039	1,184.6
	Total	446	39,523	1,128.5
Fergus County, MT (30027)	1999	172	11,979	1,435.8
	2000	160	11,893	1,345.3
	2001	160	11,736	1,363.3
	2002	164	11,666	1,405.8
	2003	165	11,565	1,426.7
	2004	131	11,546	1,134.6
	2005	141	11,444	1,232.1
	2006	134	11,501	1,165.1
	2007	162	11,463	1,413.2
	2008	156	11,448	1,362.7
	2009	150	11,571	1,296.3
	2010	156	11,586	1,346.5
	2011	159	11,490	1,383.8
	2012	153	11,448	1,336.5
	Total	2,163	162,336	1,332.4
Flathead County, MT (30029)	1999	702	73,626	953.5
	2000	655	74,471	879.5
	2001	651	76,171	854.7
	2002	686	77,583	884.2
	2003	758	79,643	951.7
	2004	715	81,247	880.0
	2005	716	83,320	859.3
	2006	744	85,759	867.5
	2007	741	88,245	839.7
	2008	717	90,260	794.4
	2009	731	90,910	804.1
	2010	773	90,928	850.1
	2011	738	91,153	809.6
	2012	784	91,660	855.3
	Total	10,111	1,174,976	860.5
Gallatin County, MT (30031)	1999	359	66,437	540.4
	2000	360	67,831	530.7
	2001	355	70,120	506.3
	2002	357	71,824	497.0
	2003	411	74,504	551.6
	2004	336	77,124	435.7
	2005	391	80,310	486.9
	2006	434	83,984	516.8
	2007	429	86,620	495.3
	2008	446	88,932	501.5
	2009	481	89,187	539.3
	2010	485	89,513	541.8
	2011	533	91,336	583.6
	2012	486	92,665	524.5
	Total	5,863	1,130,387	518.7
Garfield County, MT (30033)	1999	15	1,313	1,142.4 (Unreliable)
	2001	13	1,269	1,024.4 (Unreliable)
	2002	21	1,258	1,669.3
	2003	14	1,254	1,116.4 (Unreliable)
	2005	13	1,202	1,081.5 (Unreliable)
	2006	11	1,233	892.1 (Unreliable)
	2007	14	1,234	1,134.5 (Unreliable)
	2008	13	1,205	1,078.8 (Unreliable)
	2009	16	1,240	1,290.3 (Unreliable)
	2012	15	1,263	1,187.6 (Unreliable)
	Total	176	17,465	1,007.7
Glacier County, MT (30035)	1999	109	13,280	820.8
	2000	114	13,247	860.6
	2001	98	13,098	748.2
	2002	120	13,101	916.0
	2003	100	13,168	759.4
	2004	107	13,388	799.2
	2005	130	13,264	980.1
	2006	131	13,250	988.7
	2007	128	13,179	971.2
	2008	114	13,109	869.6
	2009	105	13,266	791.5
	2010	121	13,399	903.1
	2011	144	13,552	1,062.6
	2012	132	13,643	967.5
	Total	1,653	185,944	889.0
Golden Valley County, MT (30037)	2004	11	1,001	1,098.9 (Unreliable)
	2007	17	964	1,763.5 (Unreliable)
	2010	13	884	1,470.6 (Unreliable)
	2012	13	840	1,547.6 (Unreliable)
	Total	122	13,426	908.7
Granite County, MT (30039)	1999	29	2,786	1,040.9
	2000	33	2,830	1,166.1
	2001	29	2,905	998.3
	2002	27	2,919	925.0
	2003	27	2,931	921.2
	2004	15	2,943	509.7 (Unreliable)
	2005	30	3,009	997.0
	2006	23	3,013	763.4
	2007	16	3,039	526.5 (Unreliable)
	2008	23	3,031	758.8
	2009	31	3,057	1,014.1
	2010	33	3,079	1,071.8
	2011	31	3,146	985.4
	2012	35	3,110	1,125.4
	Total	382	41,798	913.9
Hill County, MT (30041)	1999	151	16,815	898.0
	2000	144	16,673	863.7
	2001	165	16,378	1,007.4
	2002	140	16,139	867.5
	2003	146	15,988	913.2
	2004	157	15,947	984.5
	2005	134	15,870	844.4
	2006	153	15,981	957.4
	2007	153	16,031	954.4
	2008	137	15,889	862.2
	2009	166	15,981	1,038.7
	2010	145	16,096	900.8
	2011	133	16,402	810.9
	2012	155	16,410	944.5
	Total	2,079	226,600	917.5
Jefferson County, MT (30043)	1999	92	9,973	922.5
	2000	63	10,049	626.9
	2001	103	10,087	1,021.1
	2002	82	10,181	805.4
	2003	80	10,262	779.6
	2004	85	10,511	808.7
	2005	78	10,709	728.4
	2006	85	10,801	787.0
	2007	77	11,040	697.5
	2008	91	11,203	812.3
	2009	104	11,364	915.2
	2010	94	11,406	824.1
	2011	96	11,455	838.1
	2012	102	11,431	892.3
	Total	1,232	150,472	818.8
Judith Basin County, MT (30045)	1999	26	2,301	1,129.9
	2000	16	2,329	687.0 (Unreliable)
	2001	18	2,266	794.4 (Unreliable)
	2002	21	2,246	935.0
	2003	27	2,201	1,226.7
	2004	14	2,196	637.5 (Unreliable)
	2005	18	2,161	832.9 (Unreliable)
	2006	20	2,146	932.0
	2007	17	2,083	816.1 (Unreliable)
	2008	15	2,071	724.3 (Unreliable)
	2009	18	2,076	867.1 (Unreliable)
	2010	20	2,072	965.3
	2011	29	2,030	1,428.6
	2012	18	2,029	887.1 (Unreliable)
	Total	277	30,207	917.0
Lake County, MT (30047)	1999	269	26,078	1,031.5
	2000	274	26,507	1,033.7
	2001	253	26,810	943.7
	2002	243	26,814	906.2
	2003	247	27,117	910.9
	2004	271	27,634	980.7
	2005	250	28,023	892.1
	2006	263	28,283	929.9
	2007	294	28,235	1,041.3
	2008	263	28,515	922.3
	2009	260	28,668	906.9
	2010	273	28,746	949.7
	2011	257	29,030	885.3
	2012	258	29,025	888.9
	Total	3,675	389,485	943.6
Lewis and Clark County, MT (30049)	1999	477	55,214	863.9
	2000	440	55,716	789.7
	2001	490	56,262	870.9
	2002	476	56,271	845.9
	2003	460	57,110	805.5
	2004	486	58,041	837.3
	2005	507	58,529	866.2
	2006	490	59,529	823.1
	2007	511	60,646	842.6
	2008	557	61,747	902.1
	2009	545	62,671	869.6
	2010	546	63,395	861.3
	2011	551	64,242	857.7
	2012	512	64,878	789.2
	Total	7,048	834,251	844.8
Liberty County, MT (30051)	1999	25	2,192	1,140.5
	2000	17	2,158	787.8 (Unreliable)
	2001	23	2,163	1,063.3
	2002	25	2,144	1,166.0
	2003	23	2,212	1,039.8
	2004	16	2,263	707.0 (Unreliable)
	2005	25	2,266	1,103.3
	2006	25	2,216	1,128.2
	2007	21	2,236	939.2
	2008	19	2,225	853.9 (Unreliable)
	2009	20	2,283	876.0
	2010	22	2,339	940.6
	2011	27	2,382	1,133.5
	2012	21	2,398	875.7
	Total	309	31,477	981.7
Lincoln County, MT (30053)	1999	200	18,837	1,061.7
	2000	205	18,837	1,088.3
	2001	183	18,646	981.4
	2002	198	18,669	1,060.6
	2003	192	18,861	1,018.0
	2004	186	18,991	979.4
	2005	196	19,180	1,021.9
	2006	223	19,228	1,159.8
	2007	237	19,440	1,219.1
	2008	220	19,541	1,125.8
	2009	228	19,657	1,159.9
	2010	216	19,687	1,097.2
	2011	213	19,601	1,086.7
	2012	238	19,504	1,220.3
	Total	2,935	268,679	1,092.4
McCone County, MT (30055)	1999	15	2,015	744.4 (Unreliable)
	2000	21	1,977	1,062.2
	2001	15	1,874	800.4 (Unreliable)
	2002	19	1,828	1,039.4 (Unreliable)
	2003	15	1,797	834.7 (Unreliable)
	2004	11	1,781	617.6 (Unreliable)
	2005	20	1,778	1,124.9
	2006	17	1,765	963.2 (Unreliable)
	2007	25	1,767	1,414.8
	2008	22	1,720	1,279.1
	2009	18	1,705	1,055.7 (Unreliable)
	2010	18	1,734	1,038.1 (Unreliable)
	2011	26	1,713	1,517.8
	2012	14	1,692	827.4 (Unreliable)
	Total	256	25,146	1,018.1
Madison County, MT (30057)	1999	77	6,801	1,132.2
	2000	76	6,851	1,109.3
	2001	74	6,856	1,079.3
	2002	77	6,935	1,110.3
	2003	76	6,894	1,102.4
	2004	70	6,999	1,000.1
	2005	62	7,211	859.8
	2006	71	7,343	966.9
	2007	73	7,560	965.6
	2008	89	7,674	1,159.8
	2009	63	7,674	821.0
	2010	75	7,691	975.2
	2011	79	7,693	1,026.9
	2012	85	7,745	1,097.5
	Total	1,047	101,927	1,027.2
Meagher County, MT (30059)	1999	26	1,929	1,347.8
	2000	22	1,932	1,138.7
	2001	14	1,906	734.5 (Unreliable)
	2002	27	1,895	1,424.8
	2003	29	1,913	1,515.9
	2004	19	1,935	981.9 (Unreliable)
	2005	30	1,899	1,579.8
	2006	20	1,923	1,040.0
	2007	23	1,908	1,205.5
	2008	28	1,893	1,479.1
	2009	17	1,897	896.2 (Unreliable)
	2010	29	1,891	1,533.6
	2011	22	1,890	1,164.0
	2012	28	1,912	1,464.4
	Total	334	26,723	1,249.9
Mineral County, MT (30061)	1999	35	3,869	904.6
	2000	29	3,884	746.7
	2001	39	3,839	1,015.9
	2002	39	3,837	1,016.4
	2003	53	3,936	1,346.5
	2004	39	3,985	978.7
	2005	40	4,133	967.8
	2006	47	4,211	1,116.1
	2007	45	4,156	1,082.8
	2008	56	4,177	1,340.7
	2009	51	4,200	1,214.3
	2010	52	4,223	1,231.4
	2011	43	4,247	1,012.5
	2012	50	4,163	1,201.1
	Total	618	56,860	1,086.9
Missoula County, MT (30063)	1999	654	94,791	689.9
	2000	642	95,802	670.1
	2001	667	97,435	684.6
	2002	660	98,968	666.9
	2003	703	99,976	703.2
	2004	680	100,934	673.7
	2005	725	102,298	708.7
	2006	677	104,372	648.6
	2007	722	106,110	680.4
	2008	752	107,747	697.9
	2009	751	108,717	690.8
	2010	752	109,299	688.0
	2011	809	110,162	734.4
	2012	764	111,103	687.7
	Total	9,958	1,447,714	687.8
Musselshell County, MT (30065)	1999	64	4,499	1,422.5
	2000	61	4,497	1,356.5
	2001	58	4,368	1,327.8
	2002	58	4,353	1,332.4
	2003	62	4,361	1,421.7
	2004	54	4,370	1,235.7
	2005	53	4,323	1,226.0
	2006	53	4,398	1,205.1
	2007	63	4,394	1,433.8
	2008	62	4,423	1,401.8
	2009	59	4,478	1,317.6
	2010	58	4,538	1,278.1
	2011	66	4,739	1,392.7
	2012	50	4,674	1,069.7
	Total	821	62,415	1,315.4
Park County, MT (30067)	1999	147	15,595	942.6
	2000	157	15,694	1,000.4
	2001	151	15,651	964.8
	2002	154	15,676	982.4
	2003	135	15,539	868.8
	2004	140	15,509	902.7
	2005	131	15,629	838.2
	2006	145	15,690	924.2
	2007	145	15,828	916.1
	2008	163	15,896	1,025.4
	2009	144	15,738	915.0
	2010	132	15,636	844.2
	2011	152	15,508	980.1
	2012	138	15,592	885.1
	Total	2,034	219,181	928.0
Petroleum County, MT (30069)	Total	50	6,926	721.9
Phillips County, MT (30071)	1999	59	4,720	1,250.0
	2000	58	4,601	1,260.6
	2001	61	4,498	1,356.2
	2002	70	4,383	1,597.1
	2003	48	4,317	1,111.9
	2004	38	4,295	884.7
	2005	41	4,228	969.7
	2006	42	4,166	1,008.2
	2007	54	4,193	1,287.9
	2008	57	4,182	1,363.0
	2009	51	4,242	1,202.3
	2010	48	4,253	1,128.6
	2011	59	4,208	1,402.1
	2012	54	4,130	1,307.5
	Total	740	60,416	1,224.8
Pondera County, MT (30073)	1999	76	6,493	1,170.5
	2000	86	6,424	1,338.7
	2001	72	6,360	1,132.1
	2002	83	6,285	1,320.6
	2003	73	6,228	1,172.1
	2004	97	6,140	1,579.8
	2005	72	6,148	1,171.1
	2006	65	6,172	1,053.1
	2007	73	6,169	1,183.3
	2008	47	6,117	768.4
	2009	68	6,109	1,113.1
	2010	71	6,153	1,153.9
	2011	67	6,186	1,083.1
	2012	71	6,155	1,153.5
	Total	1,021	87,139	1,171.7
Powder River County, MT (30075)	1999	21	1,863	1,127.2
	2000	29	1,858	1,560.8
	2001	20	1,814	1,102.5
	2002	16	1,834	872.4 (Unreliable)
	2003	23	1,837	1,252.0
	2004	16	1,789	894.4 (Unreliable)
	2005	16	1,739	920.1 (Unreliable)
	2006	20	1,794	1,114.8
	2007	20	1,761	1,135.7
	2008	19	1,756	1,082.0 (Unreliable)
	2009	16	1,738	920.6 (Unreliable)
	2010	15	1,743	860.6 (Unreliable)
	2011	31	1,753	1,768.4
	2012	18	1,760	1,022.7 (Unreliable)
	Total	280	25,039	1,118.3
Powell County, MT (30077)	1999	48	7,143	672.0
	2000	62	7,180	863.5
	2001	72	7,033	1,023.7
	2002	76	6,986	1,087.9
	2003	82	6,893	1,189.6
	2004	72	6,872	1,047.7
	2005	75	6,997	1,071.9
	2006	68	7,115	955.7
	2007	65	7,117	913.3
	2008	79	7,036	1,122.8
	2009	78	7,093	1,099.7
	2010	68	7,027	967.7
	2011	83	7,075	1,173.1
	2012	69	7,082	974.3
	Total	997	98,649	1,010.7
Prairie County, MT (30079)	1999	14	1,238	1,130.9 (Unreliable)
	2000	15	1,199	1,251.0 (Unreliable)
	2001	18	1,208	1,490.1 (Unreliable)
	2002	18	1,173	1,534.5 (Unreliable)
	2003	28	1,168	2,397.3
	2004	18	1,153	1,561.1 (Unreliable)
	2005	15	1,098	1,366.1 (Unreliable)
	2006	13	1,098	1,184.0 (Unreliable)
	2007	12	1,083	1,108.0 (Unreliable)
	2008	14	1,123	1,246.7 (Unreliable)
	2009	12	1,139	1,053.6 (Unreliable)
	2010	20	1,179	1,696.4
	2011	17	1,156	1,470.6 (Unreliable)
	2012	20	1,157	1,728.6
	Total	234	16,172	1,446.9
Ravalli County, MT (30081)	1999	286	35,311	809.9
	2000	295	36,070	817.9
	2001	357	36,683	973.2
	2002	372	37,308	997.1
	2003	373	38,184	976.8
	2004	334	38,739	862.2
	2005	379	39,012	971.5
	2006	358	39,555	905.1
	2007	368	40,023	919.5
	2008	417	40,223	1,036.7
	2009	396	39,956	991.1
	2010	392	40,212	974.8
	2011	396	40,388	980.5
	2012	396	40,626	974.7
	Total	5,119	542,290	944.0
Richland County, MT (30083)	1999	96	9,765	983.1
	2000	98	9,667	1,013.8
	2001	105	9,424	1,114.2
	2002	108	9,286	1,163.0
	2003	108	9,195	1,174.6
	2004	88	9,096	967.5
	2005	106	9,207	1,151.3
	2006	96	9,267	1,035.9
	2007	97	9,356	1,036.8
	2008	114	9,430	1,208.9
	2009	95	9,679	981.5
	2010	78	9,746	800.3
	2011	101	10,142	995.9
	2012	109	10,817	1,007.7
	Total	1,399	134,077	1,043.4
Roosevelt County, MT (30085)	1999	99	10,614	932.7
	2000	106	10,620	998.1
	2001	114	10,558	1,079.7
	2002	129	10,389	1,241.7
	2003	136	10,344	1,314.8
	2004	109	10,459	1,042.2
	2005	116	10,437	1,111.4
	2006	118	10,285	1,147.3
	2007	106	10,166	1,042.7
	2008	122	10,129	1,204.5
	2009	135	10,334	1,306.4
	2010	101	10,425	968.8
	2011	122	10,524	1,159.3
	2012	107	10,903	981.4
	Total	1,620	146,187	1,108.2
Rosebud County, MT (30087)	1999	81	9,424	859.5
	2000	63	9,383	671.4
	2001	65	9,248	702.9
	2002	78	9,196	848.2
	2003	76	9,210	825.2
	2004	72	9,136	788.1
	2005	87	9,131	952.8
	2006	71	9,057	783.9
	2007	66	9,089	726.2
	2008	81	9,095	890.6
	2009	87	9,174	948.3
	2010	71	9,233	769.0
	2011	78	9,370	832.4
	2012	71	9,405	754.9
	Total	1,047	129,151	810.7
Sanders County, MT (30089)	1999	96	10,124	948.2
	2000	111	10,227	1,085.4
	2001	110	10,489	1,048.7
	2002	109	10,466	1,041.5
	2003	125	10,554	1,184.4
	2004	109	10,895	1,000.5
	2005	127	11,002	1,154.3
	2006	116	11,178	1,037.8
	2007	114	11,364	1,003.2
	2008	137	11,433	1,198.3
	2009	103	11,471	897.9
	2010	109	11,413	955.1
	2011	153	11,377	1,344.8
	2012	124	11,392	1,088.5
	Total	1,643	153,385	1,071.2
Sheridan County, MT (30091)	1999	69	4,169	1,655.1
	2000	55	4,105	1,339.8
	2001	68	3,952	1,720.6
	2002	60	3,825	1,568.6
	2003	51	3,697	1,379.5
	2004	62	3,683	1,683.4
	2005	52	3,573	1,455.4
	2006	69	3,507	1,967.5
	2007	61	3,469	1,758.4
	2008	59	3,385	1,743.0
	2009	62	3,387	1,830.5
	2010	65	3,384	1,920.8
	2011	50	3,439	1,453.9
	2012	48	3,576	1,342.3
	Total	831	51,151	1,624.6
Silver Bow County, MT (30093)	1999	437	34,757	1,257.3
	2000	432	34,606	1,248.3
	2001	425	33,882	1,254.4
	2002	442	33,636	1,314.1
	2003	403	33,474	1,203.9
	2004	429	33,416	1,283.8
	2005	444	33,414	1,328.8
	2006	425	33,441	1,270.9
	2007	406	33,489	1,212.3
	2008	410	33,812	1,212.6
	2009	419	34,008	1,232.1
	2010	418	34,200	1,222.2
	2011	398	34,380	1,157.6
	2012	398	34,468	1,154.7
	Total	5,886	474,983	1,239.2
Stillwater County, MT (30095)	1999	86	8,100	1,061.7
	2000	67	8,195	817.6
	2001	71	8,392	846.0
	2002	73	8,441	864.8
	2003	66	8,451	781.0
	2004	66	8,435	782.5
	2005	81	8,481	955.1
	2006	75	8,659	866.2
	2007	66	8,867	744.3
	2008	86	8,945	961.4
	2009	72	9,077	793.2
	2010	92	9,117	1,009.1
	2011	86	9,163	938.6
	2012	83	9,196	902.6
	Total	1,070	121,519	880.5
Sweet Grass County, MT (30097)	1999	43	3,518	1,222.3
	2000	41	3,609	1,136.0
	2001	40	3,594	1,113.0
	2002	47	3,617	1,299.4
	2003	32	3,591	891.1
	2004	27	3,676	734.5
	2005	34	3,675	925.2
	2006	44	3,697	1,190.2
	2007	40	3,778	1,058.8
	2008	36	3,755	958.7
	2009	38	3,731	1,018.5
	2010	37	3,651	1,013.4
	2011	45	3,585	1,255.2
	2012	34	3,600	944.4
	Total	538	51,077	1,053.3
Teton County, MT (30099)	1999	64	6,460	990.7
	2000	69	6,445	1,070.6
	2001	63	6,373	988.5
	2002	74	6,286	1,177.2
	2003	72	6,314	1,140.3
	2004	55	6,209	885.8
	2005	77	6,105	1,261.3
	2006	44	6,110	720.1
	2007	63	6,143	1,025.6
	2008	62	6,143	1,009.3
	2009	67	6,050	1,107.4
	2010	62	6,073	1,020.9
	2011	69	6,073	1,136.2
	2012	59	6,051	975.0
	Total	900	86,835	1,036.4
Toole County, MT (30101)	1999	50	5,201	961.4
	2000	56	5,267	1,063.2
	2001	49	5,228	937.3
	2002	60	5,184	1,157.4
	2003	57	5,006	1,138.6
	2004	54	5,069	1,065.3
	2005	59	5,130	1,150.1
	2006	62	5,085	1,219.3
	2007	49	4,969	986.1
	2008	46	5,079	905.7
	2009	49	5,245	934.2
	2010	47	5,324	882.8
	2011	47	5,170	909.1
	2012	47	5,224	899.7
	Total	732	72,181	1,014.1
Treasure County, MT (30103)	2011	11	719	1,529.9 (Unreliable)
	Total	95	10,858	874.9
Valley County, MT (30105)	1999	94	7,792	1,206.4
	2000	80	7,675	1,042.3
	2001	96	7,587	1,265.3
	2002	111	7,512	1,477.6
	2003	102	7,427	1,373.4
	2004	90	7,422	1,212.6
	2005	69	7,367	936.6
	2006	92	7,272	1,265.1
	2007	82	7,332	1,118.4
	2008	88	7,415	1,186.8
	2009	64	7,349	870.9
	2010	85	7,369	1,153.5
	2011	75	7,476	1,003.2
	2012	86	7,504	1,146.1
	Total	1,214	104,499	1,161.7
Wheatland County, MT (30107)	1999	20	2,270	881.1
	2000	29	2,259	1,283.8
	2001	27	2,174	1,242.0
	2002	35	2,193	1,596.0
	2003	31	2,131	1,454.7
	2004	27	2,113	1,277.8
	2005	26	2,086	1,246.4
	2006	19	2,035	933.7 (Unreliable)
	2007	24	2,080	1,153.8
	2008	24	2,151	1,115.8
	2009	23	2,158	1,065.8
	2010	22	2,168	1,014.8
	2011	18	2,138	841.9 (Unreliable)
	2012	29	2,100	1,381.0
	Total	354	30,056	1,177.8
Wibaux County, MT (30109)	1999	14	1,072	1,306.0 (Unreliable)
	2000	13	1,068	1,217.2 (Unreliable)
	2001	23	1,032	2,228.7
	2002	13	1,028	1,264.6 (Unreliable)
	2003	20	1,020	1,960.8
	2004	23	1,019	2,257.1
	2005	16	995	1,608.0 (Unreliable)
	2006	20	984	2,032.5
	2007	19	1,014	1,873.8 (Unreliable)
	2008	26	986	2,636.9
	2009	13	1,030	1,262.1 (Unreliable)
	2010	17	1,017	1,671.6 (Unreliable)
	2011	17	986	1,724.1 (Unreliable)
	2012	13	1,056	1,231.1 (Unreliable)
	Total	247	14,307	1,726.4
Yellowstone County, MT (30111)	1999	1,071	128,736	831.9
	2000	1,122	129,352	867.4
	2001	1,130	130,801	863.9
	2002	1,236	132,165	935.2
	2003	1,175	133,715	878.7
	2004	1,167	135,441	861.6
	2005	1,212	137,623	880.7
	2006	1,250	139,582	895.5
	2007	1,264	141,518	893.2
	2008	1,355	144,255	939.3
	2009	1,295	146,465	884.2
	2010	1,318	147,972	890.7
	2011	1,334	149,853	890.2
	2012	1,363	151,907	897.3
	Total	17,292	1,949,385	887.0
Total		119,741	13,278,375	901.8
