	1974	1,568	294,657	532.1
	1975	1,576	294,527	535.1
	1976	1,610	292,378	550.7
	1977	1,606	301,804	532.1
	1978	1,652	305,861	540.1
	Total	16,876	2,986,275	565.1
Fremont County, CO (08043)	1968	305	20,646	1,477.3
	1969	329	21,353	1,540.8
	1970	336	21,970	1,529.4
	1971	343	22,991	1,491.9
	1972	312	23,743	1,314.1
	1973	364	24,795	1,468.0
	1974	343	25,741	1,332.5
	1975	356	26,417	1,347.6
	1976	379	26,513	1,429.5
	1977	385	26,764	1,438.5
	1978	365	27,093	1,347.2
	Total	3,817	268,026	1,424.1
Garfield County, CO (08045)	1968	137	13,729	997.9
	1969	142	14,332	990.8
	1970	154	14,874	1,035.4
	1971	157	15,790	994.3
	1972	150	16,367	916.5
	1973	142	16,723	849.1
	1974	127	17,319	733.3
	1975	161	18,612	865.0
	1976	139	19,204	723.8
	1977	145	19,924	727.8
	1978	148	20,522	721.2
	Total	1,602	187,396	854.9
Gilpin County, CO (08047)	1968	15	1,114	1,346.5 (Unreliable)
	1969	14	1,204	1,162.8 (Unreliable)
	1970	16	1,274	1,255.9 (Unreliable)
	1971	15	1,414	1,060.8 (Unreliable)
	1972	12	1,527	785.9 (Unreliable)
	1973	11	1,748	629.3 (Unreliable)
	1974	17	1,713	992.4 (Unreliable)
	1975	12	1,866	643.1 (Unreliable)
	1976	10	1,902	525.8 (Unreliable)
	1977	10	2,007	498.3 (Unreliable)
	1978	15	2,116	708.9 (Unreliable)
	Total	147	17,885	821.9
Grand County, CO (08049)	1968	30	3,442	871.6
	1969	25	3,816	655.1
	1970	26	4,130	629.5
	1971	35	4,797	729.6
	1972	36	5,766	624.3
	1973	29	6,150	471.5
	1974	35	6,168	567.4
	1975	26	6,503	399.8
	1976	29	6,532	444.0
	1977	38	6,620	574.0
	1978	33	6,882	479.5
	Total	342	60,806	562.4
Gunnison County, CO (08051)	1968	41	6,757	606.8
	1969	45	7,211	624.0
	1970	35	7,601	460.5
	1971	47	8,360	562.2
	1972	38	8,533	445.3
	1973	28	8,771	319.2
	1974	43	9,328	461.0
	1975	40	9,201	434.7
	1976	30	8,971	334.4
	1977	46	9,315	493.8
	1978	39	9,583	407.0
	Total	432	93,631	461.4
Hinsdale County, CO (08053)	1968	3	211	1,421.8 (Unreliable)
	1969	2	207	966.2 (Unreliable)
	1970	3	204	1,470.6 (Unreliable)
	1971	4	207	1,932.4 (Unreliable)
	1972	2	272	735.3 (Unreliable)
	1973	5	288	1,736.1 (Unreliable)
	1974	4	315	1,269.8 (Unreliable)
	1975	1	350	285.7 (Unreliable)
	1976	6	402	1,492.5 (Unreliable)
	1977	6	459	1,307.2 (Unreliable)
	1978	3	481	623.7 (Unreliable)
	Total	39	3,396	1,148.4
Huerfano County, CO (08055)	1968	101	7,026	1,437.5
	1969	79	6,768	1,167.3
	1970	99	6,591	1,502.0
	1971	86	6,323	1,360.1
	1972	78	6,429	1,213.3
	1973	112	6,653	1,683.5
	1974	82	6,598	1,242.8
	1975	91	6,702	1,357.8
	1976	103	6,815	1,511.4
	1977	81	6,725	1,204.5
	1978	61	6,720	907.7
	Total	973	73,350	1,326.5
Jackson County, CO (08057)	1968	12	1,569	764.8 (Unreliable)
	1969	14	1,692	827.4 (Unreliable)
	1970	10	1,825	547.9 (Unreliable)
	1971	24	2,012	1,192.8
	1972	20	1,998	1,001.0
	1973	9	2,123	423.9 (Unreliable)
	1974	12	1,852	647.9 (Unreliable)
	1975	9	1,737	518.1 (Unreliable)
	1976	14	1,707	820.2 (Unreliable)
	1977	10	1,696	589.6 (Unreliable)
	1978	14	1,786	783.9 (Unreliable)
	Total	148	19,997	740.1
Jefferson County, CO (08059)	1968	1,156	218,013	530.2
	1969	1,245	227,381	547.5
	1970	1,319	235,297	560.6
	1971	1,361	248,874	546.9
	1972	1,378	266,152	517.7
	1973	1,503	284,365	528.5
	1974	1,515	296,429	511.1
	1975	1,492	314,689	474.1
	1976	1,669	327,537	509.6
	1977	1,668	339,842	490.8
	1978	1,782	355,117	501.8
	Total	16,088	3,113,696	516.7
Kiowa County, CO (08061)	1968	17	2,084	815.7 (Unreliable)
	1969	25	2,066	1,210.1
	1970	21	2,025	1,037.0
	1971	18	2,028	887.6 (Unreliable)
	1972	16	2,026	789.7 (Unreliable)
	1973	29	2,044	1,418.8
	1974	25	2,007	1,245.6
	1975	21	2,077	1,011.1
	1976	20	2,032	984.3
	1977	17	1,894	897.6 (Unreliable)
	1978	14	1,799	778.2 (Unreliable)
	Total	223	22,082	1,009.9
Kit Carson County, CO (08063)	1968	69	7,132	967.5
	1969	81	7,353	1,101.6
	1970	60	7,535	796.3
	1971	71	7,844	905.2
	1972	58	7,451	778.4
	1973	77	7,445	1,034.3
	1974	65	7,574	858.2
	1975	63	7,755	812.4
	1976	67	7,816	857.2
	1977	77	7,755	992.9
	1978	69	7,544	914.6
	Total	757	83,204	909.8
Lake County, CO (08065)	1968	70	8,009	874.0
	1969	55	8,162	673.9
	1970	60	8,331	720.2
	1971	33	8,523	387.2
	1972	44	8,530	515.8
	1973	54	8,504	635.0
	1974	44	8,477	519.1
	1975	40	8,657	462.1
	1976	42	8,917	471.0
	1977	35	8,825	396.6
	1978	40	8,724	458.5
	Total	517	93,659	552.0
La Plata County, CO (08067)	1968	173	18,187	951.2
	1969	219	18,772	1,166.6
	1970	160	19,271	830.3
	1971	171	20,180	847.4
	1972	170	21,506	790.5
	1973	219	21,952	997.6
	1974	181	22,599	800.9
	1975	173	23,638	731.9
	1976	168	25,234	665.8
	1977	172	26,306	653.8
	1978	184	27,090	679.2
	Total	1,990	244,735	813.1
Larimer County, CO (08069)	1968	663	81,284	815.7
	1969	654	86,181	758.9
	1970	663	90,108	735.8
	1971	724	97,093	745.7
	1972	664	106,899	621.1
	1973	730	112,348	649.8
	1974	728	119,721	608.1
	1975	723	120,476	600.1
	1976	814	123,184	660.8
	1977	785	132,063	594.4
	1978	780	137,982	565.3
	Total	7,928	1,207,339	656.7
Las Animas County, CO (08071)	1968	268	15,268	1,755.3
	1969	230	15,536	1,480.4
	1970	187	15,789	1,184.4
	1971	233	16,202	1,438.1
	1972	226	16,150	1,399.4
	1973	229	15,738	1,455.1
	1974	201	15,685	1,281.5
	1975	204	15,778	1,292.9
	1976	207	15,718	1,317.0
	1977	189	15,475	1,221.3
	1978	185	14,884	1,242.9
	Total	2,359	172,223	1,369.7
Lincoln County, CO (08073)	1968	53	4,613	1,148.9
	1969	69	4,730	1,458.8
	1970	59	4,832	1,221.0
	1971	61	5,007	1,218.3
	1972	64	4,954	1,291.9
	1973	42	4,843	867.2
	1974	58	4,893	1,185.4
	1975	67	5,018	1,335.2
	1976	46	4,923	934.4
	1977	43	4,768	901.8
	1978	58	4,606	1,259.2
	Total	620	53,187	1,165.7
Logan County, CO (08075)	1968	158	18,514	853.4
	1969	160	18,670	857.0
	1970	170	18,885	900.2
	1971	163	19,173	850.2
	1972	174	19,314	900.9
	1973	174	19,472	893.6
	1974	179	19,382	923.5
	1975	164	19,426	844.2
	1976	201	19,717	1,019.4
	1977	146	19,654	742.9
	1978	150	19,420	772.4
	Total	1,839	211,627	869.0
Mesa County, CO (08077)	1968	559	53,388	1,047.1
	1969	522	53,938	967.8
	1970	586	54,418	1,076.8
	1971	601	55,429	1,084.3
	1972	568	56,929	997.7
	1973	602	57,936	1,039.1
	1974	569	59,003	964.4
	1975	577	63,331	911.1
	1976	587	66,723	879.8
	1977	636	68,676	926.1
	1978	599	72,351	827.9
	Total	6,406	662,122	967.5
Mineral County, CO (08079)	1968	6	705	851.1 (Unreliable)
	1969	6	749	801.1 (Unreliable)
	1970	7	779	898.6 (Unreliable)
	1971	6	832	721.2 (Unreliable)
	1972	12	850	1,411.8 (Unreliable)
	1973	8	792	1,010.1 (Unreliable)
	1974	4	793	504.4 (Unreliable)
	1975	3	793	378.3 (Unreliable)
	1976	3	818	366.7 (Unreliable)
	1977	2	822	243.3 (Unreliable)
	1978	9	831	1,083.0 (Unreliable)
	Total	66	8,764	753.1
Moffat County, CO (08081)	1968	70	6,666	1,050.1
	1969	66	6,593	1,001.1
	1970	56	6,514	859.7
	1971	55	6,479	848.9
	1972	70	6,385	1,096.3
	1973	61	6,596	924.8
	1974	71	7,024	1,010.8
	1975	52	7,960	653.3
	1976	67	9,507	704.7
	1977	70	9,937	704.4
	1978	86	10,343	831.5
	Total	724	84,004	861.9
Montezuma County, CO (08083)	1968	141	12,245	1,151.5
	1969	133	12,634	1,052.7
	1970	119	12,932	920.2
	1971	108	13,591	794.6
	1972	116	13,954	831.3
	1973	142	13,804	1,028.7
	1974	132	14,182	930.8
	1975	115	15,064	763.4
	1976	114	14,950	762.5
	1977	139	15,313	907.7
	1978	135	15,509	870.5
	Total	1,394	154,178	904.1
Montrose County, CO (08085)	1968	218	18,278	1,192.7
	1969	171	18,305	934.2
	1970	205	18,399	1,114.2
	1971	173	18,487	935.8
	1972	194	18,514	1,047.9
	1973	171	18,825	908.4
	1974	175	19,614	892.2
	1975	178	20,638	862.5
	1976	188	21,440	876.9
	1977	175	22,212	787.9
	1978	186	22,798	815.9
	Total	2,034	217,510	935.1
Morgan County, CO (08087)	1968	195	18,873	1,033.2
	1969	181	19,594	923.8
	1970	186	20,113	924.8
	1971	196	21,084	929.6
	1972	198	21,607	916.4
	1973	220	21,634	1,016.9
	1974	208	21,577	964.0
	1975	186	21,880	850.1
	1976	190	21,551	881.6
	1977	197	21,662	909.4
	1978	198	21,357	927.1
	Total	2,155	230,932	933.2
Otero County, CO (08089)	1968	300	24,251	1,237.1
	1969	259	23,835	1,086.6
	1970	284	23,514	1,207.8
	1971	251	23,179	1,082.9
	1972	244	23,686	1,030.1
	1973	283	23,636	1,197.3
	1974	242	23,443	1,032.3
	1975	255	24,155	1,055.7
	1976	263	24,020	1,094.9
	1977	277	23,499	1,178.8
	1978	248	22,830	1,086.3
	Total	2,906	260,048	1,117.5
Ouray County, CO (08091)	1968	19	1,557	1,220.3 (Unreliable)
	1969	23	1,537	1,496.4
	1970	14	1,545	906.1 (Unreliable)
	1971	12	1,529	784.8 (Unreliable)
	1972	18	1,545	1,165.0 (Unreliable)
	1973	17	1,680	1,011.9 (Unreliable)
	1974	10	1,731	577.7 (Unreliable)
	1975	20	1,836	1,089.3
	1976	10	1,990	502.5 (Unreliable)
	1977	18	1,939	928.3 (Unreliable)
	1978	12	1,981	605.8 (Unreliable)
	Total	173	18,870	916.8
Park County, CO (08093)	1968	22	2,028	1,084.8
	1969	20	2,116	945.2
	1970	20	2,180	917.4
	1971	23	2,325	989.2
	1972	16	2,789	573.7 (Unreliable)
	1973	17	2,954	575.5 (Unreliable)
	1974	21	3,007	698.4
	1975	25	3,260	766.9
	1976	21	3,372	622.8
	1977	19	3,559	533.9 (Unreliable)
	1978	23	4,025	571.4
	Total	227	31,615	718.0
Phillips County, CO (08095)	1968	50	4,429	1,128.9
	1969	63	4,245	1,484.1
	1970	55	4,131	1,331.4
	1971	48	3,951	1,214.9
	1972	68	4,018	1,692.4
	1973	67	4,047	1,655.5
	1974	50	3,997	1,250.9
	1975	55	4,288	1,282.6
	1976	58	4,443	1,305.4
	1977	65	4,419	1,470.9
	1978	51	4,370	1,167.0
	Total	630	46,338	1,359.6
Pitkin County, CO (08097)	1968	29	5,243	553.1
	1969	25	5,781	432.5
	1970	26	6,215	418.3
	1971	29	7,039	412.0
	1972	22	7,532	292.1
	1973	22	8,160	269.6
	1974	29	8,552	339.1
	1975	27	9,087	297.1
	1976	33	9,999	330.0
	1977	27	10,630	254.0
	1978	35	11,137	314.3
	Total	304	89,375	340.1
Prowers County, CO (08099)	1968	139	13,019	1,067.7
	1969	111	13,140	844.7
	1970	144	13,292	1,083.4
	1971	145	13,467	1,076.7
	1972	126	13,502	933.2
	1973	131	13,496	970.7
	1974	137	13,455	1,018.2
	1975	150	13,801	1,086.9
	1976	133	13,794	964.2
	1977	121	13,634	887.5
	1978	152	13,290	1,143.7
	Total	1,489	147,890	1,006.8
Pueblo County, CO (08101)	1968	1,105	115,387	957.6
	1969	1,089	117,028	930.5
	1970	984	118,564	829.9
	1971	1,120	120,895	926.4
	1972	1,116	121,896	915.5
	1973	1,094	124,609	877.9
	1974	1,128	124,597	905.3
	1975	1,039	126,565	820.9
	1976	1,051	125,631	836.6
	1977	1,039	124,727	833.0
	1978	1,015	124,012	818.5
	Total	11,780	1,343,911	876.5
Rio Blanco County, CO (08103)	1968	33	4,875	676.9
	1969	39	4,839	806.0
	1970	48	4,846	990.5
	1971	36	4,865	740.0
	1972	36	4,688	767.9
	1973	45	4,888	920.6
	1974	45	5,030	894.6
	1975	46	5,220	881.2
	1976	40	4,916	813.7
	1977	33	4,949	666.8
	1978	42	5,555	756.1
	Total	443	54,671	810.3
Rio Grande County, CO (08105)	1968	104	10,726	969.6
	1969	117	10,570	1,106.9
	1970	120	10,504	1,142.4
	1971	120	10,365	1,157.7
	1972	88	10,485	839.3
	1973	120	10,524	1,140.3
	1974	123	10,730	1,146.3
	1975	110	10,878	1,011.2
	1976	94	10,734	875.7
	1977	110	10,599	1,037.8
	1978	102	10,543	967.5
	Total	1,208	116,658	1,035.5
Routt County, CO (08107)	1968	76	5,789	1,312.8
	1969	51	6,214	820.7
	1970	65	6,623	981.4
	1971	67	7,401	905.3
	1972	44	8,168	538.7
	1973	59	8,793	671.0
	1974	56	9,025	620.5
	1975	53	9,794	541.1
	1976	60	10,164	590.3
	1977	61	10,724	568.8
	1978	51	11,798	432.3
	Total	643	94,493	680.5
Saguache County, CO (08109)	1968	40	3,753	1,065.8
	1969	33	3,792	870.3
	1970	38	3,839	989.8
	1971	33	3,906	844.9
	1972	30	3,981	753.6
	1973	36	3,970	906.8
	1974	36	4,066	885.4
	1975	25	4,161	600.8
	1976	29	4,142	700.1
	1977	29	4,135	701.3
	1978	35	4,241	825.3
	Total	364	43,986	827.5
San Juan County, CO (08111)	1968	9	890	1,011.2 (Unreliable)
	1969	4	869	460.3 (Unreliable)
	1970	7	840	833.3 (Unreliable)
	1971	10	798	1,253.1 (Unreliable)
	1972	8	801	998.8 (Unreliable)
	1973	7	872	802.8 (Unreliable)
	1974	5	877	570.1 (Unreliable)
	1975	5	897	557.4 (Unreliable)
	1976	5	905	552.5 (Unreliable)
	1977	10	925	1,081.1 (Unreliable)
	1978	10	854	1,171.0 (Unreliable)
	Total	80	9,528	839.6
San Miguel County, CO (08113)	1968	16	1,869	856.1 (Unreliable)
	1969	14	1,904	735.3 (Unreliable)
	1970	23	1,954	1,177.1
	1971	18	2,052	877.2 (Unreliable)
	1972	14	2,004	698.6 (Unreliable)
	1973	25	2,188	1,142.6
	1974	15	2,310	649.4 (Unreliable)
	1975	15	2,279	658.2 (Unreliable)
	1976	19	2,489	763.4 (Unreliable)
	1977	17	2,841	598.4 (Unreliable)
	1978	9	2,946	305.5 (Unreliable)
	Total	185	24,836	744.9
Sedgwick County, CO (08115)	1968	40	3,379	1,183.8
	1969	40	3,377	1,184.5
	1970	41	3,402	1,205.2
	1971	52	3,451	1,506.8
	1972	52	3,392	1,533.0
	1973	40	3,331	1,200.8
	1974	49	3,306	1,482.2
	1975	31	3,420	906.4
	1976	38	3,360	1,131.0
	1977	41	3,357	1,221.3
	1978	37	3,387	1,092.4
	Total	461	37,162	1,240.5
Summit County, CO (08117)	1968	15	2,077	722.2 (Unreliable)
	1969	12	2,374	505.5 (Unreliable)
	1970	15	2,678	560.1 (Unreliable)
	1971	13	3,353	387.7 (Unreliable)
	1972	8	4,016	199.2 (Unreliable)
	1973	15	4,857	308.8 (Unreliable)
	1974	16	5,537	289.0 (Unreliable)
	1975	12	5,931	202.3 (Unreliable)
	1976	19	6,518	291.5 (Unreliable)
	1977	22	7,298	301.5
	1978	26	8,000	325.0
	Total	173	52,639	328.7
Teller County, CO (08119)	1968	33	2,837	1,163.2
	1969	33	3,113	1,060.1
	1970	22	3,331	660.5
	1971	36	3,737	963.3
	1972	22	4,555	483.0
	1973	34	5,075	670.0
	1974	26	5,448	477.2
	1975	39	5,835	668.4
	1976	36	6,078	592.3
	1977	40	6,448	620.3
	1978	36	6,987	515.2
	Total	357	53,444	668.0
Washington County, CO (08121)	1968	50	5,731	872.4
	1969	48	5,606	856.2
	1970	54	5,569	969.7
	1971	44	5,452	807.0
	1972	62	5,493	1,128.7
	1973	73	5,182	1,408.7
	1974	53	5,173	1,024.6
	1975	60	5,183	1,157.6
	1976	52	5,245	991.4
	1977	55	5,016	1,096.5
	1978	42	4,860	864.2
	Total	593	58,510	1,013.5
Weld County, CO (08123)	1968	675	83,846	805.0
	1969	668	86,835	769.3
	1970	668	89,445	746.8
	1971	671	93,772	715.6
	1972	720	99,511	723.5
	1973	759	104,338	727.4
	1974	682	107,887	632.1
	1975	656	108,476	604.7
	1976	739	110,181	670.7
	1977	655	112,564	581.9
	1978	733	114,977	637.5
	Total	7,626	1,111,832	685.9
Yuma County, CO (08125)	1968	125	8,771	1,425.2
	1969	121	8,635	1,401.3
	1970	100	8,537	1,171.4
	1971	112	8,399	1,333.5
	1972	94	8,369	1,123.2
	1973	99	8,342	1,186.8
	1974	99	8,461	1,170.1
	1975	118	8,840	1,334.8
	1976	109	8,977	1,214.2
	1977	113	9,282	1,217.4
	1978	116	9,179	1,263.8
	Total	1,206	95,792	1,259.0
Total		196,274	26,908,740	729.4
