Iron County, UT (49021)	1968	78	11,432	682.3
	1969	82	11,848	692.1
	1970	74	12,218	605.7
	1971	88	12,904	682.0
	1972	114	13,287	858.0
	1973	85	13,789	616.4
	1974	83	14,158	586.2
	1975	91	14,782	615.6
	1976	94	15,310	614.0
	1977	85	15,733	540.3
	1978	95	16,361	580.6
	Total	969	151,822	638.2
Juab County, UT (49023)	1968	45	4,475	1,005.6
	1969	47	4,533	1,036.8
	1970	42	4,590	915.0
	1971	61	4,634	1,316.4
	1972	60	4,794	1,251.6
	1973	48	4,905	978.6
	1974	62	4,897	1,266.1
	1975	39	5,001	779.8
	1976	45	5,044	892.1
	1977	36	5,179	695.1
	1978	41	5,331	769.1
	Total	526	53,383	985.3
Kane County, UT (49025)	1968	20	2,377	841.4
	1969	20	2,395	835.1
	1970	18	2,429	741.0 (Unreliable)
	1971	18	2,501	719.7 (Unreliable)
	1972	26	2,964	877.2
	1973	25	3,160	791.1
	1974	31	3,337	929.0
	1975	21	3,463	606.4
	1976	26	3,531	736.3
	1977	30	3,624	827.8
	1978	32	3,982	803.6
	Total	267	33,763	790.8
Millard County, UT (49027)	1968	74	6,677	1,108.3
	1969	65	6,840	950.3
	1970	66	6,987	944.6
	1971	57	7,277	783.3
	1972	78	7,555	1,032.4
	1973	67	7,624	878.8
	1974	71	7,630	930.5
	1975	74	8,012	923.6
	1976	79	8,259	956.5
	1977	66	8,404	785.3
	1978	73	8,464	862.5
	Total	770	83,729	919.6
Morgan County, UT (49029)	1968	28	3,802	736.5
	1969	25	3,904	640.4
	1970	23	3,995	575.7
	1971	21	4,134	508.0
	1972	28	4,151	674.5
	1973	35	4,284	817.0
	1974	30	4,261	704.1
	1975	25	4,423	565.2
	1976	23	4,576	502.6
	1977	25	4,672	535.1
	1978	29	4,756	609.8
	Total	292	46,958	621.8
Piute County, UT (49031)	1968	7	1,216	575.7 (Unreliable)
	1969	13	1,184	1,098.0 (Unreliable)
	1970	13	1,161	1,119.7 (Unreliable)
	1971	10	1,131	884.2 (Unreliable)
	1972	12	1,150	1,043.5 (Unreliable)
	1973	14	1,216	1,151.3 (Unreliable)
	1974	14	1,227	1,141.0 (Unreliable)
	1975	13	1,234	1,053.5 (Unreliable)
	1976	13	1,249	1,040.8 (Unreliable)
	1977	8	1,264	632.9 (Unreliable)
	1978	7	1,224	571.9 (Unreliable)
	Total	124	13,256	935.4
Rich County, UT (49033)	1968	16	1,651	969.1 (Unreliable)
	1969	12	1,634	734.4 (Unreliable)
	1970	10	1,613	620.0 (Unreliable)
	1971	22	1,600	1,375.0
	1972	28	1,685	1,661.7
	1973	11	1,607	684.5 (Unreliable)
	1974	13	1,635	795.1 (Unreliable)
	1975	14	1,706	820.6 (Unreliable)
	1976	21	1,658	1,266.6
	1977	9	1,730	520.2 (Unreliable)
	1978	8	1,859	430.3 (Unreliable)
	Total	164	18,378	892.4
Salt Lake County, UT (49035)	1968	3,113	437,420	711.7
	1969	3,045	449,349	677.6
	1970	3,202	460,303	695.6
	1971	3,335	477,854	697.9
	1972	3,318	488,099	679.8
	1973	3,362	501,840	669.9
	1974	3,165	514,309	615.4
	1975	3,302	528,936	624.3
	1976	3,184	547,976	581.0
	1977	3,311	564,809	586.2
	1978	3,386	582,736	581.1
	Total	35,723	5,553,631	643.2
San Juan County, UT (49037)	1968	69	9,303	741.7
	1969	54	9,408	574.0
	1970	46	9,654	476.5
	1971	47	9,975	471.2
	1972	54	10,687	505.3
	1973	51	10,782	473.0
	1974	66	10,725	615.4
	1975	61	11,075	550.8
	1976	75	11,136	673.5
	1977	62	11,138	556.7
	1978	53	11,454	462.7
	Total	638	115,337	553.2
Sanpete County, UT (49039)	1968	126	10,762	1,170.8
	1969	150	10,867	1,380.3
	1970	113	11,003	1,027.0
	1971	158	11,214	1,409.0
	1972	102	11,409	894.0
	1973	151	11,486	1,314.6
	1974	138	11,887	1,160.9
	1975	154	11,919	1,292.1
	1976	125	12,278	1,018.1
	1977	139	12,758	1,089.5
	1978	156	13,093	1,191.5
	Total	1,512	128,676	1,175.0
Sevier County, UT (49041)	1968	110	9,561	1,150.5
	1969	97	9,868	983.0
	1970	98	10,144	966.1
	1971	93	10,538	882.5
	1972	108	10,569	1,021.9
	1973	121	10,935	1,106.5
	1974	100	11,201	892.8
	1975	113	11,773	959.8
	1976	113	12,503	903.8
	1977	113	13,059	865.3
	1978	106	13,805	767.8
	Total	1,172	123,956	945.5
Summit County, UT (49043)	1968	49	5,631	870.2
	1969	37	5,797	638.3
	1970	51	5,913	862.5
	1971	51	6,118	833.6
	1972	60	6,348	945.2
	1973	55	6,694	821.6
	1974	48	6,896	696.1
	1975	54	7,137	756.6
	1976	48	7,399	648.7
	1977	49	7,926	618.2
	1978	43	8,653	496.9
	Total	545	74,512	731.4
Tooele County, UT (49045)	1968	138	20,757	664.8
	1969	128	21,198	603.8
	1970	146	21,610	675.6
	1971	130	22,291	583.2
	1972	150	22,560	664.9
	1973	155	22,426	691.2
	1974	134	22,654	591.5
	1975	151	23,599	639.9
	1976	128	23,652	541.2
	1977	130	24,267	535.7
	1978	145	24,996	580.1
	Total	1,535	250,010	614.0
Uintah County, UT (49047)	1968	85	12,066	704.5
	1969	82	12,417	660.4
	1970	79	12,715	621.3
	1971	83	13,358	621.4
	1972	84	14,014	599.4
	1973	133	15,493	858.5
	1974	107	16,273	657.5
	1975	113	17,513	645.2
	1976	94	17,771	529.0
	1977	144	18,138	793.9
	1978	98	18,908	518.3
	Total	1,102	168,666	653.4
Utah County, UT (49049)	1968	734	128,853	569.6
	1969	745	134,289	554.8
	1970	715	139,069	514.1
	1971	759	147,158	515.8
	1972	802	156,019	514.0
	1973	808	163,148	495.3
	1974	827	170,578	484.8
	1975	805	175,396	459.0
	1976	903	182,104	495.9
	1977	898	192,946	465.4
	1978	960	201,220	477.1
	Total	8,956	1,790,780	500.1
Wasatch County, UT (49051)	1968	41	5,414	757.3
	1969	46	5,657	813.2
	1970	53	5,888	900.1
	1971	61	6,261	974.3
	1972	56	6,528	857.8
	1973	55	6,665	825.2
	1974	46	6,553	702.0
	1975	43	6,891	624.0
	1976	52	7,189	723.3
	1977	44	7,634	576.4
	1978	64	7,929	807.2
	Total	561	72,609	772.6
Washington County, UT (49053)	1968	114	12,085	943.3
	1969	99	12,976	762.9
	1970	124	13,778	900.0
	1971	138	15,105	913.6
	1972	128	15,574	821.9
	1973	136	16,447	826.9
	1974	152	18,157	837.1
	1975	134	18,559	722.0
	1976	174	19,983	870.7
	1977	161	21,008	766.4
	1978	170	22,427	758.0
	Total	1,530	186,099	822.1
Wayne County, UT (49055)	1968	11	1,517	725.1 (Unreliable)
	1969	11	1,504	731.4 (Unreliable)
	1970	17	1,503	1,131.1 (Unreliable)
	1971	24	1,483	1,618.3
	1972	8	1,521	526.0 (Unreliable)
	1973	16	1,545	1,035.6 (Unreliable)
	1974	16	1,604	997.5 (Unreliable)
	1975	12	1,668	719.4 (Unreliable)
	1976	15	1,654	906.9 (Unreliable)
	1977	10	1,700	588.2 (Unreliable)
	1978	9	1,781	505.3 (Unreliable)
	Total	149	17,480	852.4
Weber County, UT (49057)	1968	860	123,207	698.0
	1969	900	125,082	719.5
	1970	941	126,850	741.8
	1971	876	129,598	675.9
	1972	892	132,839	671.5
	1973	958	132,245	724.4
	1974	989	134,391	735.9
	1975	989	135,607	729.3
	1976	925	138,272	669.0
	1977	902	139,731	645.5
	1978	964	141,347	682.0
	Total	10,196	1,459,169	698.8
Total		80,847	12,935,910	625.0
